Ligas,Equipo,Nombre,Dorsal,Edad,Nacionalidades,Valor de mercado,concat_id,matched_name,score,full_name
Championship League,Rotherham,Daniel Ayala,4,33,Espana,300000,Championship League-Rotherham-Daniel Ayala,Championship League-Rotherham-Daniel Sanchez Ayala,95,Championship League-Rotherham-Daniel Sanchez Ayala
Championship League,Rotherham,Grant Hall,20,32,"Inglaterra, Irlanda",300000,Championship League-Rotherham-Grant Hall,Championship League-Rotherham-Grant Terry Hall,95,Championship League-Rotherham-Grant Terry Hall
Championship League,Rotherham,Cohen Bramall,3,27,Inglaterra,500000,Championship League-Rotherham-Cohen Bramall,Championship League-Rotherham-Cohen Conrad Bramall,95,Championship League-Rotherham-Cohen Conrad Bramall
Championship League,Rotherham,Tyler Blackett,6,29,"Inglaterra, Barbados",500000,Championship League-Rotherham-Tyler Blackett,Championship League-Rotherham-Tyler Nathan Blackett,95,Championship League-Rotherham-Tyler Nathan Blackett
Championship League,Rotherham,Sebastian Revan,28,20,"Inglaterra, San Cristobal y Nieves",350000,Championship League-Rotherham-Sebastian Revan,Championship League-Rotherham-Sebastian Revan,100,Championship League-Rotherham-Sebastian Revan
Championship League,Rotherham,Peter Kioso,40,24,"Irlanda, RD del Congo",400000,Championship League-Rotherham-Peter Kioso,Championship League-Rotherham-Peter Kioso,100,Championship League-Rotherham-Peter Kioso
Championship League,Rotherham,Lee Peltier,21,37,"Inglaterra, Antigua y Barbuda",150000,Championship League-Rotherham-Lee Peltier,Championship League-Rotherham-Lee Anthony Peltier,95,Championship League-Rotherham-Lee Anthony Peltier
Championship League,Rotherham,Christ Tiehi,27,25,"Costa de Marfil, Francia",1000000,Championship League-Rotherham-Christ Tiehi,Championship League-Rotherham-Christ Joel Junior Tiehi,95,Championship League-Rotherham-Christ Joel Junior Tiehi
Championship League,Rotherham,Hakeem Odoffin,22,25,"Inglaterra, Nigeria",500000,Championship League-Rotherham-Hakeem Odoffin,Championship League-Rotherham-Hakeem Ademola Odoffin,95,Championship League-Rotherham-Hakeem Ademola Odoffin
Championship League,Rotherham,Oliver Rathbone,18,27,Inglaterra,1200000,Championship League-Rotherham-Oliver Rathbone,Championship League-Rotherham-Oliver Michael Rathbone,95,Championship League-Rotherham-Oliver Michael Rathbone
Championship League,Rotherham,Andy Rinomhota,12,26,"Zimbabue, Inglaterra",1000000,Championship League-Rotherham-Andy Rinomhota,Championship League-Rotherham-Andrew Farai Rinomhota,90,Championship League-Rotherham-Andrew Farai Rinomhota
Championship League,Rotherham,Jamie Lindsay,16,28,Escocia,500000,Championship League-Rotherham-Jamie Lindsay,Championship League-Rotherham-Jamie William Lindsay,95,Championship League-Rotherham-Jamie William Lindsay
Championship League,Rotherham,Sam Clucas,8,33,Inglaterra,300000,Championship League-Rotherham-Sam Clucas,Championship League-Rotherham-Samuel Raymond Clucas,90,Championship League-Rotherham-Samuel Raymond Clucas
Championship League,Rotherham,Shane Ferguson,17,32,Irlanda del Norte,200000,Championship League-Rotherham-Shane Ferguson,Championship League-Rotherham-Shane Kevin Ferguson,95,Championship League-Rotherham-Shane Kevin Ferguson
Championship League,Rotherham,Andre Green,11,25,Inglaterra,500000,Championship League-Rotherham-Andre Green,Championship League-Rotherham-Andre Jay Green,95,Championship League-Rotherham-Andre Jay Green
Championship League,Rotherham,Arvin Appiah,30,23,"Inglaterra, Paises Bajos",500000,Championship League-Rotherham-Arvin Appiah,Championship League-Rotherham-Arvin Amoakoh Appiah,95,Championship League-Rotherham-Arvin Amoakoh Appiah
Championship League,Rotherham,Sam Nombe,29,25,Inglaterra,500000,Championship League-Rotherham-Sam Nombe,Championship League-Rotherham-Samuel Tshiayima Nombe,90,Championship League-Rotherham-Samuel Tshiayima Nombe
Championship League,Rotherham,Jordan Hugill,10,31,Inglaterra,400000,Championship League-Rotherham-Jordan Hugill,Championship League-Rotherham-Jordan Thomas Hugill,95,Championship League-Rotherham-Jordan Thomas Hugill
Championship League,Rotherham,Tom Eaves,9,32,Inglaterra,300000,Championship League-Rotherham-Tom Eaves,Championship League-Rotherham-Thomas James Eaves,90,Championship League-Rotherham-Thomas James Eaves
Championship League,Rotherham,Charlie Wyke,14,31,Inglaterra,150000,Championship League-Rotherham-Charlie Wyke,Championship League-Rotherham-Charles Thomas Wyke,90,Championship League-Rotherham-Charles Thomas Wyke
Championship League,Hull City,Ryan Allsop,17,31,Inglaterra,1000000,Championship League-Hull City-Ryan Allsop,Championship League-Hull City-Ryan Allsop,100,Championship League-Hull City-Ryan Allsop
Championship League,Hull City,Matt Ingram,1,30,Inglaterra,900000,Championship League-Hull City-Matt Ingram,Championship League-Hull City-Matt Ingram,100,Championship League-Hull City-Matt Ingram
Championship League,Hull City,Jacob Greaves,4,23,Inglaterra,14000000,Championship League-Hull City-Jacob Greaves,Championship League-Hull City-Jacob Greaves,100,Championship League-Hull City-Jacob Greaves
Championship League,Hull City,Alfie Jones,5,26,Inglaterra,4000000,Championship League-Hull City-Alfie Jones,Championship League-Hull City-Alfie Jones,100,Championship League-Hull City-Alfie Jones
Championship League,Hull City,Sean McLoughlin,6,27,Irlanda,1500000,Championship League-Hull City-Sean McLoughlin,Championship League-Hull City-Sean McLoughlin,100,Championship League-Hull City-Sean McLoughlin
Championship League,Hull City,Ryan Giles,3,24,Inglaterra,4500000,Championship League-Hull City-Ryan Giles,Championship League-Hull City-Ryan John Giles,95,Championship League-Hull City-Ryan John Giles
Championship League,Hull City,Lewie Coyle,2,28,Inglaterra,1200000,Championship League-Hull City-Lewie Coyle,Championship League-Hull City-Lewie Coyle,100,Championship League-Hull City-Lewie Coyle
Championship League,Hull City,Cyrus Christie,33,31,"Irlanda, Inglaterra",600000,Championship League-Hull City-Cyrus Christie,Championship League-Hull City-Cyrus Sylvester Frederick Christie,95,Championship League-Hull City-Cyrus Sylvester Frederick Christie
Championship League,Hull City,Tyler Morton,15,21,Inglaterra,8000000,Championship League-Hull City-Tyler Morton,Championship League-Hull City-Tyler Scott Morton,95,Championship League-Hull City-Tyler Scott Morton
Championship League,Hull City,Jean Michael Seri,24,32,Costa de Marfil,1200000,Championship League-Hull City-Jean Michael Seri,Championship League-Hull City-Jean Michael Seri,100,Championship League-Hull City-Jean Michael Seri
Championship League,Hull City,Regan Slater,27,24,Inglaterra,3500000,Championship League-Hull City-Regan Slater,Championship League-Hull City-Regan Newman Slater,95,Championship League-Hull City-Regan Newman Slater
Championship League,Hull City,Greg Docherty,8,27,"Escocia, Irlanda",900000,Championship League-Hull City-Greg Docherty,Championship League-Hull City-Greg Docherty,100,Championship League-Hull City-Greg Docherty
Championship League,Hull City,Abdulkadir Omur,50,24,Turquia,8000000,Championship League-Hull City-Abdulkadir Omur,Championship League-Hull City-Abdulkadir Omur,100,Championship League-Hull City-Abdulkadir Omur
Championship League,Hull City,Ozan Tufan,7,28,Turquia,2800000,Championship League-Hull City-Ozan Tufan,Championship League-Hull City-Ozan Tufan,100,Championship League-Hull City-Ozan Tufan
Championship League,Hull City,Adama Traore,10,28,Mali,2200000,Championship League-Hull City-Adama Traore,Championship League-Hull City-Adama Noss Traore,95,Championship League-Hull City-Adama Noss Traore
Championship League,Hull City,Jaden Philogene,23,22,"Inglaterra, Dominica",12000000,Championship League-Hull City-Jaden Philogene,Championship League-Hull City-Jaden Philogene-Bidace,95,Championship League-Hull City-Jaden Philogene-Bidace
Championship League,Hull City,Anass Zaroury,47,23,"Marruecos, Belgica",9000000,Championship League-Hull City-Anass Zaroury,Championship League-Hull City-Anass Zaroury,100,Championship League-Hull City-Anass Zaroury
Championship League,Hull City,Liam Delap,20,21,"Inglaterra, Irlanda",8000000,Championship League-Hull City-Liam Delap,Championship League-Hull City-Liam Rory Delap,95,Championship League-Hull City-Liam Rory Delap
Championship League,Hull City,Aaron Connolly,44,24,Irlanda,2500000,Championship League-Hull City-Aaron Connolly,Championship League-Hull City-Aaron Anthony Connolly,95,Championship League-Hull City-Aaron Anthony Connolly
Championship League,Hull City,Billy Sharp,12,38,Inglaterra,200000,Championship League-Hull City-Billy Sharp,Championship League-Hull City-Billy Louis Sharp,95,Championship League-Hull City-Billy Louis Sharp
Championship League,Plymouth,Michael Cooper,1,24,Inglaterra,1000000,Championship League-Plymouth-Michael Cooper,Championship League-Plymouth-Michael John Cooper,95,Championship League-Plymouth-Michael John Cooper
Championship League,Plymouth,Conor Hazard,21,26,Irlanda del Norte,1000000,Championship League-Plymouth-Conor Hazard,Championship League-Plymouth-Conor William Hazard,95,Championship League-Plymouth-Conor William Hazard
Championship League,Plymouth,Callum Burton,25,27,Inglaterra,250000,Championship League-Plymouth-Callum Burton,Championship League-Plymouth-Callum Wright,90,Championship League-Plymouth-Callum Wright
Championship League,Plymouth,Ashley Phillips,26,18,"Inglaterra, Gales",2200000,Championship League-Plymouth-Ashley Phillips,Championship League-Plymouth-Ashley Famiwuya Phillips,95,Championship League-Plymouth-Ashley Famiwuya Phillips
Championship League,Plymouth,Julio Pleguezuelo,5,27,Espana,1500000,Championship League-Plymouth-Julio Pleguezuelo,Championship League-Plymouth-Julio Jose Pleguezuelo Selva,95,Championship League-Plymouth-Julio Jose Pleguezuelo Selva
Championship League,Plymouth,Lewis Gibson,17,23,Inglaterra,1200000,Championship League-Plymouth-Lewis Gibson,Championship League-Plymouth-Lewis Jack Gibson,95,Championship League-Plymouth-Lewis Jack Gibson
Championship League,Plymouth,Lino Sousa,3,19,"Inglaterra, Portugal",2000000,Championship League-Plymouth-Lino Sousa,Championship League-Plymouth-Lino Goncalo da Cruz Sousa,95,Championship League-Plymouth-Lino Goncalo da Cruz Sousa
Championship League,Plymouth,Matthew Sorinola,29,23,"Inglaterra, Nigeria",750000,Championship League-Plymouth-Matthew Sorinola,Championship League-Plymouth-Matthew Alexander Sorinola,95,Championship League-Plymouth-Matthew Alexander Sorinola
Championship League,Plymouth,Brendan Galloway,22,27,"Zimbabue, Inglaterra",350000,Championship League-Plymouth-Brendan Galloway,Championship League-Plymouth-Brendan Joel Zibusiso Galloway,95,Championship League-Plymouth-Brendan Joel Zibusiso Galloway
Championship League,Plymouth,Adam Randell,20,23,Inglaterra,1800000,Championship League-Plymouth-Adam Randell,Championship League-Plymouth-Adam Fletcher Randell,95,Championship League-Plymouth-Adam Fletcher Randell
Championship League,Plymouth,Jordan Houghton,4,28,Inglaterra,1000000,Championship League-Plymouth-Jordan Houghton,Championship League-Plymouth-Jordan Alexander Houghton,95,Championship League-Plymouth-Jordan Alexander Houghton
Championship League,Plymouth,Darko Gyabi,18,20,"Inglaterra, Ghana",1800000,Championship League-Plymouth-Darko Gyabi,Championship League-Plymouth-Darko Boateng Gyabi,95,Championship League-Plymouth-Darko Boateng Gyabi
Championship League,Plymouth,Callum Wright,11,23,Inglaterra,700000,Championship League-Plymouth-Callum Wright,Championship League-Plymouth-Callum Wright,100,Championship League-Plymouth-Callum Wright
Championship League,Plymouth,Joe Edwards,8,33,Inglaterra,200000,Championship League-Plymouth-Joe Edwards,Championship League-Plymouth-Joseph Robert Edwards,90,Championship League-Plymouth-Joseph Robert Edwards
Championship League,Plymouth,Alfie Devine,16,19,Inglaterra,2200000,Championship League-Plymouth-Alfie Devine,Championship League-Plymouth-Alfie Sean Devine,95,Championship League-Plymouth-Alfie Sean Devine
Championship League,Plymouth,Mickel Miller,14,28,"Inglaterra, Jamaica",300000,Championship League-Plymouth-Mickel Miller,Championship League-Plymouth-Mickel Carlos Miller,95,Championship League-Plymouth-Mickel Carlos Miller
Championship League,Plymouth,Mustapha Bundu,15,27,Sierra Leona,800000,Championship League-Plymouth-Mustapha Bundu,Championship League-Plymouth-Mustapha Bundu Shong Hames,95,Championship League-Plymouth-Mustapha Bundu Shong Hames
Championship League,Plymouth,Ryan Hardie,9,26,Escocia,1500000,Championship League-Plymouth-Ryan Hardie,Championship League-Plymouth-Ryan Hardie,100,Championship League-Plymouth-Ryan Hardie
Championship League,Cardiff,Ethan Horvath,1,28,Estados Unidos,1500000,Championship League-Cardiff-Ethan Horvath,Championship League-Cardiff-Ethan Shea Horvath,95,Championship League-Cardiff-Ethan Shea Horvath
Championship League,Cardiff,Jak Alnwick,21,30,Inglaterra,500000,Championship League-Cardiff-Jak Alnwick,Championship League-Cardiff-Jak Alnwick,100,Championship League-Cardiff-Jak Alnwick
Championship League,Cardiff,Mark McGuinness,5,23,"Irlanda, Inglaterra",4500000,Championship League-Cardiff-Mark McGuinness,Championship League-Cardiff-Mark James McGuinness,95,Championship League-Cardiff-Mark James McGuinness
Championship League,Cardiff,Nathaniel Phillips,12,26,Inglaterra,3500000,Championship League-Cardiff-Nathaniel Phillips,Championship League-Cardiff-Nathaniel Harry Phillips,95,Championship League-Cardiff-Nathaniel Harry Phillips
Championship League,Cardiff,Dimitrios Goutas,4,29,Grecia,2800000,Championship League-Cardiff-Dimitrios Goutas,Championship League-Cardiff-Dimitrios Goutas,100,Championship League-Cardiff-Dimitrios Goutas
Championship League,Cardiff,Jamilu Collins,17,29,Nigeria,900000,Championship League-Cardiff-Jamilu Collins,Championship League-Cardiff-Jamilu Collins,100,Championship League-Cardiff-Jamilu Collins
Championship League,Cardiff,Perry Ng,38,27,"Inglaterra, Singapur",3800000,Championship League-Cardiff-Perry Ng,Championship League-Cardiff-Perry Tian Hee Ng,95,Championship League-Cardiff-Perry Tian Hee Ng
Championship League,Cardiff,Mahlon Romeo,2,28,"Antigua y Barbuda, Inglaterra",1200000,Championship League-Cardiff-Mahlon Romeo,Championship League-Cardiff-Mahlon Beresford Baker Romeo,95,Championship League-Cardiff-Mahlon Beresford Baker Romeo
Championship League,Cardiff,Ryan Wintle,6,26,Inglaterra,3800000,Championship League-Cardiff-Ryan Wintle,Championship League-Cardiff-Ryan Frank Wintle,95,Championship League-Cardiff-Ryan Frank Wintle
Championship League,Cardiff,Manolis Siopis,23,29,Grecia,3200000,Championship League-Cardiff-Manolis Siopis,Championship League-Cardiff-Emmanouil Siopis,93,Championship League-Cardiff-Emmanouil Siopis
Championship League,Cardiff,David Turnbull,15,24,Escocia,3800000,Championship League-Cardiff-David Turnbull,Championship League-Cardiff-David Turnbull,100,Championship League-Cardiff-David Turnbull
Championship League,Cardiff,Aaron Ramsey,10,33,Gales,1200000,Championship League-Cardiff-Aaron Ramsey,Championship League-Cardiff-Aaron James Ramsey,95,Championship League-Cardiff-Aaron James Ramsey
Championship League,Cardiff,Callum O'Dowda,11,28,"Irlanda, Inglaterra",1800000,Championship League-Cardiff-Callum O'Dowda,Championship League-Cardiff-Callum Joshua Ryan O'Dowda,95,Championship League-Cardiff-Callum Joshua Ryan O'Dowda
